Date,POC,PM2.5,AQI_VALUE,COUNTY,LATITUDE,LONGITUDE
6/27/2020,2,51.4,140,Tarrant,32.664753,-97.337917
6/28/2020,2,28.8,86,Tarrant,32.664753,-97.337917
6/29/2020,2,15.4,58,Tarrant,32.664753,-97.337917
6/30/2020,2,22,72,Tarrant,32.664753,-97.337917
7/1/2020,2,20.1,68,Tarrant,32.664753,-97.337917
7/2/2020,2,22.7,73,Tarrant,32.664753,-97.337917
7/3/2020,2,21.2,70,Tarrant,32.664753,-97.337917
7/4/2020,2,19.4,66,Tarrant,32.664753,-97.337917
7/5/2020,2,30.5,90,Tarrant,32.664753,-97.337917
7/6/2020,2,10.4,43,Tarrant,32.664753,-97.337917
7/7/2020,2,10,42,Tarrant,32.664753,-97.337917
7/8/2020,2,14,55,Tarrant,32.664753,-97.337917
7/9/2020,2,21,70,Tarrant,32.664753,-97.337917
7/10/2020,2,13.6,54,Tarrant,32.664753,-97.337917
7/11/2020,2,10.4,43,Tarrant,32.664753,-97.337917
7/12/2020,2,6.5,27,Tarrant,32.664753,-97.337917
7/13/2020,2,11.7,49,Tarrant,32.664753,-97.337917
7/14/2020,2,15.1,57,Tarrant,32.664753,-97.337917
7/15/2020,2,16.1,59,Tarrant,32.664753,-97.337917
7/16/2020,2,23.3,75,Tarrant,32.664753,-97.337917
7/17/2020,2,18.6,65,Tarrant,32.664753,-97.337917
7/18/2020,2,13.4,54,Tarrant,32.664753,-97.337917
7/19/2020,2,11.1,46,Tarrant,32.664753,-97.337917
7/20/2020,2,9.3,39,Tarrant,32.664753,-97.337917
7/21/2020,2,6.2,26,Tarrant,32.664753,-97.337917
7/22/2020,2,5.5,23,Tarrant,32.664753,-97.337917
7/23/2020,2,6.7,28,Tarrant,32.664753,-97.337917
7/24/2020,2,8.8,37,Tarrant,32.664753,-97.337917
7/25/2020,2,6.5,27,Tarrant,32.664753,-97.337917
7/26/2020,2,6.6,28,Tarrant,32.664753,-97.337917
1/1/2020,3,9.9,41,Tarrant,32.664753,-97.337917
1/2/2020,3,7.3,30,Tarrant,32.664753,-97.337917
1/3/2020,3,3.4,14,Tarrant,32.664753,-97.337917
1/4/2020,3,5.8,24,Tarrant,32.664753,-97.337917
1/5/2020,3,5.2,22,Tarrant,32.664753,-97.337917
1/6/2020,3,4.9,20,Tarrant,32.664753,-97.337917
1/7/2020,3,4.3,18,Tarrant,32.664753,-97.337917
1/8/2020,3,7,29,Tarrant,32.664753,-97.337917
1/9/2020,3,5.1,21,Tarrant,32.664753,-97.337917
1/10/2020,3,6.5,27,Tarrant,32.664753,-97.337917
1/11/2020,3,9.1,38,Tarrant,32.664753,-97.337917
1/12/2020,3,6.7,28,Tarrant,32.664753,-97.337917
1/14/2020,3,10,42,Tarrant,32.664753,-97.337917
1/15/2020,3,9.1,38,Tarrant,32.664753,-97.337917
1/16/2020,3,9.1,38,Tarrant,32.664753,-97.337917
1/17/2020,3,6.7,28,Tarrant,32.664753,-97.337917
1/18/2020,3,4.7,20,Tarrant,32.664753,-97.337917
1/19/2020,3,6.3,26,Tarrant,32.664753,-97.337917
1/20/2020,3,10.5,44,Tarrant,32.664753,-97.337917
1/21/2020,3,9.7,40,Tarrant,32.664753,-97.337917
1/22/2020,3,8.6,36,Tarrant,32.664753,-97.337917
1/23/2020,3,4.1,17,Tarrant,32.664753,-97.337917
1/24/2020,3,4.7,20,Tarrant,32.664753,-97.337917
1/25/2020,3,5.4,23,Tarrant,32.664753,-97.337917
1/26/2020,3,7.4,31,Tarrant,32.664753,-97.337917
1/27/2020,3,13.2,53,Tarrant,32.664753,-97.337917
1/28/2020,3,5,21,Tarrant,32.664753,-97.337917
1/29/2020,3,4.6,19,Tarrant,32.664753,-97.337917
1/30/2020,3,5.7,24,Tarrant,32.664753,-97.337917
1/31/2020,3,5.4,23,Tarrant,32.664753,-97.337917
2/1/2020,3,5.6,23,Tarrant,32.664753,-97.337917
2/2/2020,3,2.9,12,Tarrant,32.664753,-97.337917
2/3/2020,3,7.2,30,Tarrant,32.664753,-97.337917
2/4/2020,3,7,29,Tarrant,32.664753,-97.337917
2/5/2020,3,5.1,21,Tarrant,32.664753,-97.337917
2/6/2020,3,6.5,27,Tarrant,32.664753,-97.337917
2/7/2020,3,5.1,21,Tarrant,32.664753,-97.337917
2/8/2020,3,8.3,35,Tarrant,32.664753,-97.337917
2/9/2020,3,5.5,23,Tarrant,32.664753,-97.337917
2/10/2020,3,6.1,25,Tarrant,32.664753,-97.337917
2/11/2020,3,7.2,30,Tarrant,32.664753,-97.337917
2/12/2020,3,4.5,19,Tarrant,32.664753,-97.337917
2/13/2020,3,6.4,27,Tarrant,32.664753,-97.337917
2/14/2020,3,6.2,26,Tarrant,32.664753,-97.337917
2/15/2020,3,7.8,33,Tarrant,32.664753,-97.337917
2/16/2020,3,6.7,28,Tarrant,32.664753,-97.337917
2/17/2020,3,8.4,35,Tarrant,32.664753,-97.337917
2/18/2020,3,6.3,26,Tarrant,32.664753,-97.337917
2/19/2020,3,5.8,24,Tarrant,32.664753,-97.337917
2/20/2020,3,4,17,Tarrant,32.664753,-97.337917
2/21/2020,3,8.6,36,Tarrant,32.664753,-97.337917
2/22/2020,3,8.1,34,Tarrant,32.664753,-97.337917
2/23/2020,3,7.4,31,Tarrant,32.664753,-97.337917
2/24/2020,3,3.5,15,Tarrant,32.664753,-97.337917
2/25/2020,3,3,13,Tarrant,32.664753,-97.337917
2/26/2020,3,3,13,Tarrant,32.664753,-97.337917
2/27/2020,3,6.1,25,Tarrant,32.664753,-97.337917
2/28/2020,3,5.5,23,Tarrant,32.664753,-97.337917
2/29/2020,3,7.5,31,Tarrant,32.664753,-97.337917
3/1/2020,3,5.5,23,Tarrant,32.664753,-97.337917
3/2/2020,3,7,29,Tarrant,32.664753,-97.337917
3/3/2020,3,9.8,41,Tarrant,32.664753,-97.337917
3/4/2020,3,7.9,33,Tarrant,32.664753,-97.337917
3/5/2020,3,4.6,19,Tarrant,32.664753,-97.337917
3/6/2020,3,5.5,23,Tarrant,32.664753,-97.337917
3/7/2020,3,8.5,35,Tarrant,32.664753,-97.337917
3/8/2020,3,8.6,36,Tarrant,32.664753,-97.337917
3/9/2020,3,5.8,24,Tarrant,32.664753,-97.337917
3/10/2020,3,6.8,28,Tarrant,32.664753,-97.337917
3/11/2020,3,11,46,Tarrant,32.664753,-97.337917
3/12/2020,3,10.9,45,Tarrant,32.664753,-97.337917
3/13/2020,3,7,29,Tarrant,32.664753,-97.337917
3/14/2020,3,6.8,28,Tarrant,32.664753,-97.337917
3/15/2020,3,3.4,14,Tarrant,32.664753,-97.337917
3/16/2020,3,8.7,36,Tarrant,32.664753,-97.337917
3/17/2020,3,20,68,Tarrant,32.664753,-97.337917
3/18/2020,3,9.1,38,Tarrant,32.664753,-97.337917
3/19/2020,3,10.2,43,Tarrant,32.664753,-97.337917
3/20/2020,3,3.8,16,Tarrant,32.664753,-97.337917
3/21/2020,3,5.8,24,Tarrant,32.664753,-97.337917
3/22/2020,3,5.8,24,Tarrant,32.664753,-97.337917
3/23/2020,3,10.4,43,Tarrant,32.664753,-97.337917
3/24/2020,3,7.4,31,Tarrant,32.664753,-97.337917
3/25/2020,3,9.7,40,Tarrant,32.664753,-97.337917
3/26/2020,3,17.8,63,Tarrant,32.664753,-97.337917
3/27/2020,3,16.1,59,Tarrant,32.664753,-97.337917
3/28/2020,3,6.7,28,Tarrant,32.664753,-97.337917
3/29/2020,3,7.2,30,Tarrant,32.664753,-97.337917
3/30/2020,3,7.5,31,Tarrant,32.664753,-97.337917
3/31/2020,3,3.7,15,Tarrant,32.664753,-97.337917
